,beta,outbreak_size,system_size,transmissibility,kappa,size_fraction,legend_kappa
227,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
228,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
229,0.14500000000000002,32,500,0.3031358885017422,20,0.064,$\kappa = 20$
230,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
231,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
232,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
233,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
234,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
235,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
236,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
237,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
238,0.14500000000000002,114,500,0.3031358885017422,20,0.228,$\kappa = 20$
239,0.14500000000000002,4,500,0.3031358885017422,20,0.008,$\kappa = 20$
240,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
241,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
242,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
243,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
244,0.14500000000000002,5,500,0.3031358885017422,20,0.01,$\kappa = 20$
245,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
246,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
247,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
248,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
249,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
250,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
251,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
252,0.14500000000000002,6,500,0.3031358885017422,20,0.012,$\kappa = 20$
253,0.14500000000000002,8,500,0.3031358885017422,20,0.016,$\kappa = 20$
254,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
255,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
256,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
257,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
258,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
